asset,class,weight,weight_pct
Asset_8,konserwatywne,0.2617458391631098,26.17458391631098
Asset_9,konserwatywne,0.25026638979302723,25.026638979302724
Asset_1,konserwatywne,0.24434307803503016,24.434307803503017
Asset_0,konserwatywne,0.24364469300883282,24.364469300883282
